"variabletype" "activitytype" "subjectid" "meanvalue"
"fbodyaccmeanz" "sitting" 20 -0.947597457121212
"fbodyaccmeanz" "sitting" 21 -0.970859342941176
"fbodyaccmeanz" "sitting" 22 -0.946635312419355
"fbodyaccmeanz" "sitting" 23 -0.942031166764706
"fbodyaccmeanz" "sitting" 24 -0.966991781176471
"fbodyaccmeanz" "sitting" 25 -0.974776131230769
"fbodyaccmeanz" "sitting" 26 -0.967519149358974
"fbodyaccmeanz" "sitting" 27 -0.974665817
"fbodyaccmeanz" "sitting" 28 -0.952226786666667
"fbodyaccmeanz" "sitting" 29 -0.975623030833333
"fbodyaccmeanz" "sitting" 30 -0.966274090645161
"fbodyaccmeanz" "standing" 1 -0.985297098679245
"fbodyaccmeanz" "standing" 2 -0.962471195740741
"fbodyaccmeanz" "standing" 3 -0.939507735245902
"fbodyaccmeanz" "standing" 4 -0.93164342125
"fbodyaccmeanz" "standing" 5 -0.915083799107143
"fbodyaccmeanz" "standing" 6 -0.942864017017544
"fbodyaccmeanz" "standing" 7 -0.938550519811321
"fbodyaccmeanz" "standing" 8 -0.950362935555556
"fbodyaccmeanz" "standing" 9 -0.941686874222222
"fbodyaccmeanz" "standing" 10 -0.955272383863636
"fbodyaccmeanz" "standing" 11 -0.987669785531915
"fbodyaccmeanz" "standing" 12 -0.947178200163934
"fbodyaccmeanz" "standing" 13 -0.97756730122807
"fbodyaccmeanz" "standing" 14 -0.9424220265
"fbodyaccmeanz" "standing" 15 -0.965473514528302
"fbodyaccmeanz" "standing" 16 -0.969999504230769
"fbodyaccmeanz" "standing" 17 -0.980231575769231
"fbodyaccmeanz" "standing" 18 -0.975772813972603
"fbodyaccmeanz" "standing" 19 -0.968543351780822
"fbodyaccmeanz" "standing" 20 -0.929985824794521
"fbodyaccmeanz" "standing" 21 -0.960274142134831
"fbodyaccmeanz" "standing" 22 -0.957101794126984
"fbodyaccmeanz" "standing" 23 -0.945170568823529
"fbodyaccmeanz" "standing" 24 -0.953817599275362
"fbodyaccmeanz" "standing" 25 -0.974051231216216
"fbodyaccmeanz" "standing" 26 -0.97321515527027
"fbodyaccmeanz" "standing" 27 -0.97414624525
"fbodyaccmeanz" "standing" 28 -0.934503028481013
"fbodyaccmeanz" "standing" 29 -0.984096024769231
"fbodyaccmeanz" "standing" 30 -0.938089774915254
"fbodyaccmeanz" "laying" 1 -0.8826668762
"fbodyaccmeanz" "laying" 2 -0.984380981875
"fbodyaccmeanz" "laying" 3 -0.968332141612903
"fbodyaccmeanz" "laying" 4 -0.967504278888889
"fbodyaccmeanz" "laying" 5 -0.977007724615385
"fbodyaccmeanz" "laying" 6 -0.938044912280702
"fbodyaccmeanz" "laying" 7 -0.958611644615385
"fbodyaccmeanz" "laying" 8 -0.944269514074074
"fbodyaccmeanz" "laying" 9 -0.9459190006
"fbodyaccmeanz" "laying" 10 -0.964300845172414
"fbodyaccmeanz" "laying" 11 -0.973576812807018
"fbodyaccmeanz" "laying" 12 -0.954724801666667
"fbodyaccmeanz" "laying" 13 -0.966295582741935
"fbodyaccmeanz" "laying" 14 -0.927882307058824
"fbodyaccmeanz" "laying" 15 -0.95156594625
"fbodyaccmeanz" "laying" 16 -0.974580069142857
"fbodyaccmeanz" "laying" 17 -0.965406091549296
"fbodyaccmeanz" "laying" 18 -0.988606906307692
"fbodyaccmeanz" "laying" 19 -0.985340447349398
"fbodyaccmeanz" "laying" 20 -0.976392651323529
"fbodyaccmeanz" "laying" 21 -0.961772190555556
"fbodyaccmeanz" "laying" 22 -0.954219235555556
"fbodyaccmeanz" "laying" 23 -0.977515213888889
"fbodyaccmeanz" "laying" 24 -0.976634815694444
"fbodyaccmeanz" "laying" 25 -0.816197953561644
"fbodyaccmeanz" "laying" 26 -0.984923123552632
"fbodyaccmeanz" "laying" 27 -0.987356589864865
"fbodyaccmeanz" "laying" 28 -0.961115672375
"fbodyaccmeanz" "laying" 29 -0.989473926666667
"fbodyaccmeanz" "laying" 30 -0.970321991714286
"fbodyaccmeanfreqx" "walking" 1 -0.207548374494737
"fbodyaccmeanfreqx" "walking" 2 -0.14579548970339
"fbodyaccmeanfreqx" "walking" 3 -0.246614196618966
"fbodyaccmeanfreqx" "walking" 4 -0.13859163673
"fbodyaccmeanfreqx" "walking" 5 -0.322382010942857
"fbodyaccmeanfreqx" "walking" 6 -0.196841736649123
"fbodyaccmeanfreqx" "walking" 7 -0.313727371842105
"fbodyaccmeanfreqx" "walking" 8 -0.380892405770833
"fbodyaccmeanfreqx" "walking" 9 -0.310727563365385
"fbodyaccmeanfreqx" "walking" 10 -0.26332591785283
"fbodyaccmeanfreqx" "walking" 11 -0.37360793220339
"fbodyaccmeanfreqx" "walking" 12 -0.26142601202
"fbodyaccmeanfreqx" "walking" 13 -0.231462709105263
"fbodyaccmeanfreqx" "walking" 14 -0.358804611016949
"fbodyaccmeanfreqx" "walking" 15 -0.395518048333333
"fbodyaccmeanfreqx" "walking" 16 -0.350681958176471
"fbodyaccmeanfreqx" "walking" 17 -0.414940955557377
"fbodyaccmeanfreqx" "walking" 18 -0.362107081928571
"fbodyaccmeanfreqx" "walking" 19 -0.176447542226923
"fbodyaccmeanfreqx" "walking" 20 -0.227319943784314
"fbodyaccmeanfreqx" "walking" 21 -0.159448399551923
"fbodyaccmeanfreqx" "walking" 22 -0.2183853882
"fbodyaccmeanfreqx" "walking" 23 -0.271218699661017
"fbodyaccmeanfreqx" "walking" 24 -0.312046342362069
"fbodyaccmeanfreqx" "walking" 25 -0.347641742675676
"fbodyaccmeanfreqx" "walking" 26 -0.299293909932203
"fbodyaccmeanfreqx" "walking" 27 -0.301660253842105
"fbodyaccmeanfreqx" "walking" 28 -0.375046889351852
"fbodyaccmeanfreqx" "walking" 29 -0.313574137584906
"fbodyaccmeanfreqx" "walking" 30 -0.3463571356
"fbodyaccmeanfreqx" "walking_upstairs" 1 -0.418735000377359
"fbodyaccmeanfreqx" "walking_upstairs" 2 -0.281748011416667
"fbodyaccmeanfreqx" "walking_upstairs" 3 -0.461249740508475
"fbodyaccmeanfreqx" "walking_upstairs" 4 -0.486811749615385
"fbodyaccmeanfreqx" "walking_upstairs" 5 -0.427706137489362
"fbodyaccmeanfreqx" "walking_upstairs" 6 -0.44512058675098
"fbodyaccmeanfreqx" "walking_upstairs" 7 -0.432684590196078
"fbodyaccmeanfreqx" "walking_upstairs" 8 -0.290117827804878
"fbodyaccmeanfreqx" "walking_upstairs" 9 -0.341219678720408
"fbodyaccmeanfreqx" "walking_upstairs" 10 -0.300390927148936
"fbodyaccmeanfreqx" "walking_upstairs" 11 -0.52447937047037
"fbodyaccmeanfreqx" "walking_upstairs" 12 -0.420235639230769
"fbodyaccmeanfreqx" "walking_upstairs" 13 -0.480080060363636
"fbodyaccmeanfreqx" "walking_upstairs" 14 -0.389133559537037
"fbodyaccmeanfreqx" "walking_upstairs" 15 -0.505013560208333
"fbodyaccmeanfreqx" "walking_upstairs" 16 -0.438031145882353
"fbodyaccmeanfreqx" "walking_upstairs" 17 -0.5292345090625
"fbodyaccmeanfreqx" "walking_upstairs" 18 -0.517596843103448
"fbodyaccmeanfreqx" "walking_upstairs" 19 -0.344101732195
"fbodyaccmeanfreqx" "walking_upstairs" 20 -0.448492302764706
"fbodyaccmeanfreqx" "walking_upstairs" 21 -0.417990596617021
"fbodyaccmeanfreqx" "walking_upstairs" 22 -0.21396827747619
"fbodyaccmeanfreqx" "walking_upstairs" 23 -0.416950400284314
"fbodyaccmeanfreqx" "walking_upstairs" 24 -0.502463282542373
"fbodyaccmeanfreqx" "walking_upstairs" 25 -0.593367433030769
"fbodyaccmeanfreqx" "walking_upstairs" 26 -0.384393859890909
"fbodyaccmeanfreqx" "walking_upstairs" 27 -0.465425792352941
"fbodyaccmeanfreqx" "walking_upstairs" 28 -0.378981881019608
"fbodyaccmeanfreqx" "walking_upstairs" 29 -0.43825767622449
"fbodyaccmeanfreqx" "walking_upstairs" 30 -0.590261485846154
"fbodyaccmeanfreqx" "walking_downstairs" 1 -0.307395198687755
"fbodyaccmeanfreqx" "walking_downstairs" 2 -0.273711609659574
"fbodyaccmeanfreqx" "walking_downstairs" 3 -0.325863694730612
"fbodyaccmeanfreqx" "walking_downstairs" 4 -0.342285696395556
"fbodyaccmeanfreqx" "walking_downstairs" 5 -0.45352450106383
"fbodyaccmeanfreqx" "walking_downstairs" 6 -0.41164933625
"fbodyaccmeanfreqx" "walking_downstairs" 7 -0.365650549446809
"fbodyaccmeanfreqx" "walking_downstairs" 8 -0.200757851
"fbodyaccmeanfreqx" "walking_downstairs" 9 -0.440633905714286
"fbodyaccmeanfreqx" "walking_downstairs" 10 -0.321679050052632
"fbodyaccmeanfreqx" "walking_downstairs" 11 -0.400296382043478
"fbodyaccmeanfreqx" "walking_downstairs" 12 -0.332249174152174
"fbodyaccmeanfreqx" "walking_downstairs" 13 -0.385554490319149
"fbodyaccmeanfreqx" "walking_downstairs" 14 -0.349609935577778
"fbodyaccmeanfreqx" "walking_downstairs" 15 -0.445576739047619
"fbodyaccmeanfreqx" "walking_downstairs" 16 -0.447958436170213
"fbodyaccmeanfreqx" "walking_downstairs" 17 -0.514562240434783
"fbodyaccmeanfreqx" "walking_downstairs" 18 -0.435841503272727
"fbodyaccmeanfreqx" "walking_downstairs" 19 -0.323137202076923
"fbodyaccmeanfreqx" "walking_downstairs" 20 -0.497514721777778
"fbodyaccmeanfreqx" "walking_downstairs" 21 -0.437231469111111
"fbodyaccmeanfreqx" "walking_downstairs" 22 -0.367713771944444
"fbodyaccmeanfreqx" "walking_downstairs" 23 -0.23469362537037
"fbodyaccmeanfreqx" "walking_downstairs" 24 -0.541663870181818
"fbodyaccmeanfreqx" "walking_downstairs" 25 -0.554632665344828
"fbodyaccmeanfreqx" "walking_downstairs" 26 -0.5514383554
"fbodyaccmeanfreqx" "walking_downstairs" 27 -0.390366905
"fbodyaccmeanfreqx" "walking_downstairs" 28 -0.351195267608696
"fbodyaccmeanfreqx" "walking_downstairs" 29 -0.403870434583333
"fbodyaccmeanfreqx" "walking_downstairs" 30 -0.463302877096774
"fbodyaccmeanfreqx" "sitting" 1 -0.0495135975489362
"fbodyaccmeanfreqx" "sitting" 2 0.08519282071
"fbodyaccmeanfreqx" "sitting" 3 0.0312989368846154
"fbodyaccmeanfreqx" "sitting" 4 0.037381761194
"fbodyaccmeanfreqx" "sitting" 5 -0.0209330490795455
"fbodyaccmeanfreqx" "sitting" 6 0.00304695404363636
"fbodyaccmeanfreqx" "sitting" 7 -0.0334312226625
"fbodyaccmeanfreqx" "sitting" 8 -0.164187373097826
"fbodyaccmeanfreqx" "sitting" 9 -0.109383841734
"fbodyaccmeanfreqx" "sitting" 10 -0.0826140728898148
"fbodyaccmeanfreqx" "sitting" 11 -0.050340397354717
"fbodyaccmeanfreqx" "sitting" 12 0.0326699716633333
"fbodyaccmeanfreqx" "sitting" 13 -0.00935147348163265
"fbodyaccmeanfreqx" "sitting" 14 -0.145044030516667
"fbodyaccmeanfreqx" "sitting" 15 -4.22904796610179e-05
"fbodyaccmeanfreqx" "sitting" 16 -0.00757859632753623
"fbodyaccmeanfreqx" "sitting" 17 0.0284866289765625
"fbodyaccmeanfreqx" "sitting" 18 0.0512363267736842
"fbodyaccmeanfreqx" "sitting" 19 -0.315288055164384
"fbodyaccmeanfreqx" "sitting" 20 -0.0618890358893939
"fbodyaccmeanfreqx" "sitting" 21 0.0879110564870588
"fbodyaccmeanfreqx" "sitting" 22 -0.162725371198387
"fbodyaccmeanfreqx" "sitting" 23 0.0459466909620588
"fbodyaccmeanfreqx" "sitting" 24 -0.0165992981941176
"fbodyaccmeanfreqx" "sitting" 25 -0.0316398345215385
"fbodyaccmeanfreqx" "sitting" 26 -0.14901757589359
"fbodyaccmeanfreqx" "sitting" 27 -0.0585153003971429
"fbodyaccmeanfreqx" "sitting" 28 -0.0155481277013889
"fbodyaccmeanfreqx" "sitting" 29 -0.02866874131
"fbodyaccmeanfreqx" "sitting" 30 -0.122700486687097
"fbodyaccmeanfreqx" "standing" 1 0.0865153619088679
"fbodyaccmeanfreqx" "standing" 2 0.108519182924074
"fbodyaccmeanfreqx" "standing" 3 -0.087024832195082
"fbodyaccmeanfreqx" "standing" 4 0.0620999958378571
"fbodyaccmeanfreqx" "standing" 5 -0.0164066779678571
"fbodyaccmeanfreqx" "standing" 6 0.0664521774298246
"fbodyaccmeanfreqx" "standing" 7 -0.079704728245283
"fbodyaccmeanfreqx" "standing" 8 0.0231155666555556
"fbodyaccmeanfreqx" "standing" 9 -0.105711680368889
"fbodyaccmeanfreqx" "standing" 10 0.159123629063636
"fbodyaccmeanfreqx" "standing" 11 0.0890102416978723
"fbodyaccmeanfreqx" "standing" 12 0.0636237568327869
"fbodyaccmeanfreqx" "standing" 13 0.0328062514403509
"fbodyaccmeanfreqx" "standing" 14 -0.245905018933333
"fbodyaccmeanfreqx" "standing" 15 0.0627177564339623
"fbodyaccmeanfreqx" "standing" 16 -0.0162371376025641
"fbodyaccmeanfreqx" "standing" 17 -0.0325532545820513
"fbodyaccmeanfreqx" "standing" 18 0.0156695760694521
"fbodyaccmeanfreqx" "standing" 19 0.0424164044835616
"fbodyaccmeanfreqx" "standing" 20 -0.0732793888890411
"fbodyaccmeanfreqx" "standing" 21 -0.0850076160265618
"fbodyaccmeanfreqx" "standing" 22 0.00672335972539683
"fbodyaccmeanfreqx" "standing" 23 -0.00428156514117647
"fbodyaccmeanfreqx" "standing" 24 0.105320736681159
"fbodyaccmeanfreqx" "standing" 25 0.03435282285
"fbodyaccmeanfreqx" "standing" 26 0.0910191269432432
"fbodyaccmeanfreqx" "standing" 27 0.13780485515
"fbodyaccmeanfreqx" "standing" 28 0.000355352684810127
"fbodyaccmeanfreqx" "standing" 29 0.128678489443077
"fbodyaccmeanfreqx" "standing" 30 -0.0532792165508475
"fbodyaccmeanfreqx" "laying" 1 -0.158792670508
"fbodyaccmeanfreqx" "laying" 2 -0.146482792591667
"fbodyaccmeanfreqx" "laying" 3 -0.0739526439887097
"fbodyaccmeanfreqx" "laying" 4 -0.274194618766667
"fbodyaccmeanfreqx" "laying" 5 -0.135632454076923
"fbodyaccmeanfreqx" "laying" 6 -0.219729934157895
"fbodyaccmeanfreqx" "laying" 7 -0.635913046346154
"fbodyaccmeanfreqx" "laying" 8 -0.307248374366667
"fbodyaccmeanfreqx" "laying" 9 -0.4459627774628
"fbodyaccmeanfreqx" "laying" 10 -0.14052022862069
"fbodyaccmeanfreqx" "laying" 11 -0.0637709766210526
"fbodyaccmeanfreqx" "laying" 12 -0.235607185033333
"fbodyaccmeanfreqx" "laying" 13 -0.262990626162903
"fbodyaccmeanfreqx" "laying" 14 -0.442950364647059
"fbodyaccmeanfreqx" "laying" 15 -0.148912121697222
"fbodyaccmeanfreqx" "laying" 16 -0.34641362517
"fbodyaccmeanfreqx" "laying" 17 -0.115141826580282
"fbodyaccmeanfreqx" "laying" 18 -0.0975278056098923
"fbodyaccmeanfreqx" "laying" 19 -0.25318866264
"fbodyaccmeanfreqx" "laying" 20 -0.213034275557353
"fbodyaccmeanfreqx" "laying" 21 -0.5170305295
"fbodyaccmeanfreqx" "laying" 22 -0.224663531040542
"fbodyaccmeanfreqx" "laying" 23 -0.424151160897222
"fbodyaccmeanfreqx" "laying" 24 -0.401945415305556
"fbodyaccmeanfreqx" "laying" 25 -0.403359505161644
"fbodyaccmeanfreqx" "laying" 26 -0.210237992646053
"fbodyaccmeanfreqx" "laying" 27 -0.173719387825676
"fbodyaccmeanfreqx" "laying" 28 -0.33011001977875
"fbodyaccmeanfreqx" "laying" 29 -0.0876059706014493
"fbodyaccmeanfreqx" "laying" 30 -0.222958352901429
"fbodyaccmeanfreqy" "walking" 1 0.113093646103158
"fbodyaccmeanfreqy" "walking" 2 0.198586466508475
"fbodyaccmeanfreqy" "walking" 3 0.171743003017241
"fbodyaccmeanfreqy" "walking" 4 0.0123477342916667
"fbodyaccmeanfreqy" "walking" 5 -0.00204051097321429
"fbodyaccmeanfreqy" "walking" 6 0.0220734188245614
"fbodyaccmeanfreqy" "walking" 7 0.160434129035088
"fbodyaccmeanfreqy" "walking" 8 0.00356163764166667
"fbodyaccmeanfreqy" "walking" 9 0.0213195015442308
"fbodyaccmeanfreqy" "walking" 10 0.243797496811321
"fbodyaccmeanfreqy" "walking" 11 0.0128761033966102
"fbodyaccmeanfreqy" "walking" 12 0.149107488714
"fbodyaccmeanfreqy" "walking" 13 0.0194304158877193
"fbodyaccmeanfreqy" "walking" 14 -0.143666881322034
"fbodyaccmeanfreqy" "walking" 15 0.0291755441388148
"fbodyaccmeanfreqy" "walking" 16 -0.0270392028607843
"fbodyaccmeanfreqy" "walking" 17 0.00857138068540984
"fbodyaccmeanfreqy" "walking" 18 0.0639302961089286
"fbodyaccmeanfreqy" "walking" 19 0.05707673046
"fbodyaccmeanfreqy" "walking" 20 -0.00368602589490196
"fbodyaccmeanfreqy" "walking" 21 0.0431149928317308
"fbodyaccmeanfreqy" "walking" 22 0.309767108065217
"fbodyaccmeanfreqy" "walking" 23 0.107804588864407
"fbodyaccmeanfreqy" "walking" 24 -0.067892712362069
"fbodyaccmeanfreqy" "walking" 25 -0.163298427206757
"fbodyaccmeanfreqy" "walking" 26 -0.053962302640678
"fbodyaccmeanfreqy" "walking" 27 0.154280392119298
"fbodyaccmeanfreqy" "walking" 28 -0.05612513965
"fbodyaccmeanfreqy" "walking" 29 0.232676315733962
"fbodyaccmeanfreqy" "walking" 30 0.0306217232524615
"fbodyaccmeanfreqy" "walking_upstairs" 1 -0.160697213516981
"fbodyaccmeanfreqy" "walking_upstairs" 2 -0.0618894458958333
"fbodyaccmeanfreqy" "walking_upstairs" 3 -0.100019162177966
"fbodyaccmeanfreqy" "walking_upstairs" 4 -0.0662348475480769
"fbodyaccmeanfreqy" "walking_upstairs" 5 -0.122487323859574
"fbodyaccmeanfreqy" "walking_upstairs" 6 -0.0948830032690196
"fbodyaccmeanfreqy" "walking_upstairs" 7 -0.135079176790196
"fbodyaccmeanfreqy" "walking_upstairs" 8 -0.100254405917073
"fbodyaccmeanfreqy" "walking_upstairs" 9 -0.247086151469388
"fbodyaccmeanfreqy" "walking_upstairs" 10 -0.0035449232893617
"fbodyaccmeanfreqy" "walking_upstairs" 11 -0.189232158777778
"fbodyaccmeanfreqy" "walking_upstairs" 12 -0.105269653898077
"fbodyaccmeanfreqy" "walking_upstairs" 13 -0.247165637745455
"fbodyaccmeanfreqy" "walking_upstairs" 14 -0.366543121851852
"fbodyaccmeanfreqy" "walking_upstairs" 15 -0.149770907839583
"fbodyaccmeanfreqy" "walking_upstairs" 16 -0.223644983547059
"fbodyaccmeanfreqy" "walking_upstairs" 17 -0.15669437456875
"fbodyaccmeanfreqy" "walking_upstairs" 18 -0.249448649272414
"fbodyaccmeanfreqy" "walking_upstairs" 19 0.01976741622
"fbodyaccmeanfreqy" "walking_upstairs" 20 -0.155662086254902
"fbodyaccmeanfreqy" "walking_upstairs" 21 -0.0961003618297872
"fbodyaccmeanfreqy" "walking_upstairs" 22 -0.0343404000452381
"fbodyaccmeanfreqy" "walking_upstairs" 23 -0.188068413803922
"fbodyaccmeanfreqy" "walking_upstairs" 24 -0.271713646627119
"fbodyaccmeanfreqy" "walking_upstairs" 25 -0.379518455061538
"fbodyaccmeanfreqy" "walking_upstairs" 26 -0.231358959054545
"fbodyaccmeanfreqy" "walking_upstairs" 27 -0.18135640627451
"fbodyaccmeanfreqy" "walking_upstairs" 28 -0.0852282260803922
"fbodyaccmeanfreqy" "walking_upstairs" 29 -0.131972012708163
"fbodyaccmeanfreqy" "walking_upstairs" 30 -0.333821697015385
"fbodyaccmeanfreqy" "walking_downstairs" 1 0.0632200839346939
"fbodyaccmeanfreqy" "walking_downstairs" 2 0.0119309606468085
"fbodyaccmeanfreqy" "walking_downstairs" 3 0.0529065241102041
"fbodyaccmeanfreqy" "walking_downstairs" 4 0.213581745013333
"fbodyaccmeanfreqy" "walking_downstairs" 5 0.0363662394234043
"fbodyaccmeanfreqy" "walking_downstairs" 6 0.021911178210625
"fbodyaccmeanfreqy" "walking_downstairs" 7 -0.0314736615829787
"fbodyaccmeanfreqy" "walking_downstairs" 8 0.0511555478315789
"fbodyaccmeanfreqy" "walking_downstairs" 9 0.0625058243738095
"fbodyaccmeanfreqy" "walking_downstairs" 10 0.0667192523289474
"fbodyaccmeanfreqy" "walking_downstairs" 11 -0.0561892264956522
"fbodyaccmeanfreqy" "walking_downstairs" 12 0.0793321823326087
"fbodyaccmeanfreqy" "walking_downstairs" 13 -0.014212010202766
"fbodyaccmeanfreqy" "walking_downstairs" 14 -0.00777749593111111
"fbodyaccmeanfreqy" "walking_downstairs" 15 0.0233642533238095
"fbodyaccmeanfreqy" "walking_downstairs" 16 -0.00264587983404255
"fbodyaccmeanfreqy" "walking_downstairs" 17 -0.155801013828261
"fbodyaccmeanfreqy" "walking_downstairs" 18 -0.14009430376
"fbodyaccmeanfreqy" "walking_downstairs" 19 0.0126113511538462
"fbodyaccmeanfreqy" "walking_downstairs" 20 -0.04949564172
"fbodyaccmeanfreqy" "walking_downstairs" 21 -0.146948731184444
"fbodyaccmeanfreqy" "walking_downstairs" 22 0.0282644422805556
"fbodyaccmeanfreqy" "walking_downstairs" 23 0.0130298524666667
"fbodyaccmeanfreqy" "walking_downstairs" 24 -0.0116848720163636
"fbodyaccmeanfreqy" "walking_downstairs" 25 -0.173414057262069
"fbodyaccmeanfreqy" "walking_downstairs" 26 0.0044402193
"fbodyaccmeanfreqy" "walking_downstairs" 27 0.0530611096231818
"fbodyaccmeanfreqy" "walking_downstairs" 28 0.0116076206369565
"fbodyaccmeanfreqy" "walking_downstairs" 29 0.1828974943125
"fbodyaccmeanfreqy" "walking_downstairs" 30 -0.0640945645596774
"fbodyaccmeanfreqy" "sitting" 1 0.0759460768510638
"fbodyaccmeanfreqy" "sitting" 2 0.150193956163043
"fbodyaccmeanfreqy" "sitting" 3 -0.00661630574807692
"fbodyaccmeanfreqy" "sitting" 4 0.07878600934
"fbodyaccmeanfreqy" "sitting" 5 0.0684590033636364
"fbodyaccmeanfreqy" "sitting" 6 0.123381829747273
"fbodyaccmeanfreqy" "sitting" 7 0.0147166711666667
"fbodyaccmeanfreqy" "sitting" 8 0.107278338519565
"fbodyaccmeanfreqy" "sitting" 9 -0.120093395898
"fbodyaccmeanfreqy" "sitting" 10 0.0279319737981482
"fbodyaccmeanfreqy" "sitting" 11 0.0967747743339623
"fbodyaccmeanfreqy" "sitting" 12 0.00241516259019608
"fbodyaccmeanfreqy" "sitting" 13 0.0253459476734694
"fbodyaccmeanfreqy" "sitting" 14 -0.0904275272388889
"fbodyaccmeanfreqy" "sitting" 15 0.0966857195491525
"fbodyaccmeanfreqy" "sitting" 16 0.149987934068116
"fbodyaccmeanfreqy" "sitting" 17 0.135749049678125
"fbodyaccmeanfreqy" "sitting" 18 0.171289880184211
"fbodyaccmeanfreqy" "sitting" 19 -0.00741060234232877
"fbodyaccmeanfreqy" "sitting" 20 -0.00500928635151515
"fbodyaccmeanfreqy" "sitting" 21 0.173532229868235
"fbodyaccmeanfreqy" "sitting" 22 -0.0080693304516129
"fbodyaccmeanfreqy" "sitting" 23 0.130083858026471
"fbodyaccmeanfreqy" "sitting" 24 0.00154835032647059
"fbodyaccmeanfreqy" "sitting" 25 0.125306723301538
"fbodyaccmeanfreqy" "sitting" 26 0.112830239679487
"fbodyaccmeanfreqy" "sitting" 27 0.144625790198857
"fbodyaccmeanfreqy" "sitting" 28 -0.0192655570097222
"fbodyaccmeanfreqy" "sitting" 29 0.107609317655
"fbodyaccmeanfreqy" "sitting" 30 0.00713815064193549
"fbodyaccmeanfreqy" "standing" 1 0.117478948718868
"fbodyaccmeanfreqy" "standing" 2 0.0623378066683333
"fbodyaccmeanfreqy" "standing" 3 -0.128180130065574
"fbodyaccmeanfreqy" "standing" 4 -0.0669875048642857
"fbodyaccmeanfreqy" "standing" 5 -0.00894413194107143
"fbodyaccmeanfreqy" "standing" 6 -0.0866319977508772
"fbodyaccmeanfreqy" "standing" 7 -0.159730059003774
"fbodyaccmeanfreqy" "standing" 8 0.0771842726148148
"fbodyaccmeanfreqy" "standing" 9 -0.00378721862222222
"fbodyaccmeanfreqy" "standing" 10 -0.0126234259545455
"fbodyaccmeanfreqy" "standing" 11 0.0557408976489362
"fbodyaccmeanfreqy" "standing" 12 -0.0493281733262295
"fbodyaccmeanfreqy" "standing" 13 -0.0303584248157895
"fbodyaccmeanfreqy" "standing" 14 -0.138431166621667
"fbodyaccmeanfreqy" "standing" 15 -0.0344990030962264
"fbodyaccmeanfreqy" "standing" 16 0.0673569419466667
"fbodyaccmeanfreqy" "standing" 17 0.0455207736730769
"fbodyaccmeanfreqy" "standing" 18 -0.0437104539219178
"fbodyaccmeanfreqy" "standing" 19 -0.0362605168315068
